,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,factor,mapped_gene
32,prerank,mTORC1 Signaling,0.4167721685594369,0.890685119521478,0.6595744680851063,0.8375607123583378,1.0,15/49,6.04%,BTG2;SQSTM1;AURKA;PRDX1;CD9;CTSC;SLC2A1;DDIT4;CALR;HSP90B1;PPP1R15A;RRM2;DDIT3;TRIB3;ENO1,19,CITED1
33,prerank,Protein Secretion,-0.49981023748574527,-0.8859015727165471,0.6122448979591837,1.0,1.0,4/15,4.28%,CLTA;KRT18;CD63;DST,19,CITED1
34,prerank,Apoptosis,-0.41031637491241346,-0.8826834929918995,0.6078431372549019,0.9898081534772183,1.0,20/68,12.08%,HMGB2;CLU;FEZ1;LMNA;GADD45A;KRT18;TXNIP;TAP1;BCL2L11;ANXA1;PMAIP1;TIMP1;IFITM3;BMF;IGFBP6;CTNNB1;DNAJA1;MMP2;PRF1;SOD2,19,CITED1
35,prerank,Estrogen Response Early,0.3948909222177333,0.8631937391051948,0.75,0.8588175331294596,1.0,11/58,9.30%,MYC;SLC2A1;RHOBTB3;FASN;ABAT;B4GALT1;TUBB2B;AREG;KLF10;FOS;KRT8,19,CITED1
36,prerank,Glycolysis,-0.40968650740516743,-0.8631889173715757,0.7272727272727273,0.9911018553578189,1.0,9/40,6.34%,CITED2;STMN1;UGP2;GLRX;HSPA5;GALK1;MDH2;HMMR;LDHA,19,CITED1
37,prerank,Pperoxisome,-0.4866408999269226,-0.8630202299615065,0.6730769230769231,0.9415467625899281,1.0,3/16,6.66%,PRDX5;FADS1;IDH2,19,CITED1
38,prerank,Myc Targets V1,-0.4434844211292068,-0.8611441689261827,0.6938775510204082,0.9039054470709147,1.0,16/31,7.42%,CDC45;PCNA;NME1;NPM1;CCNA2;RPS6;ODC1;RPL14;DDX21;KPNA2;PHB;PSMA4;PA2G4;C1QBP;LDHA;RANBP1,19,CITED1
39,prerank,Hypoxia,0.3806259433419379,0.8477825404375604,0.7843137254901961,0.846450989859971,1.0,19/78,9.18%,PNRC1;BTG1;JUN;KLF6;SLC2A1;IDS;DDIT4;DUSP1;PPP1R15A;PHKG1;DDIT3;ENO1;NAGK;IER3;S100A4;FOS;PLAUR;TES;BNIP3L,19,CITED1
40,prerank,UV Response Dn,-0.4344367716976456,-0.8427982733295084,0.7391304347826086,0.9020601700457815,1.0,5/33,1.60%,CITED2;ID1;ANXA2;TFPI;RUNX1,19,CITED1
41,prerank,Oxidative Phosphorylation,0.5374572051973778,0.8358606327000913,0.6909090909090909,0.8279816513761469,1.0,2/11,0.84%,LDHB;ATP6V0B,19,CITED1
42,prerank,IL-2/STAT5 Signaling,0.37240338277264223,0.8277725140948462,0.7551020408163265,0.8034076015727392,1.0,25/72,16.12%,MYC;KLF6;CCND3;SCN9A;RHOH;PLPP1;ECM1;RABGAP1L;SOCS1;GADD45B;TNFSF10;S100A1;PHLDA1;CST7;IKZF2;AHR;IL3RA;BATF3;IL1R2;ADAM19;GABARAPL1;SOCS2;BCL2L1;EMP1;IL10RA,19,CITED1
43,prerank,Myogenesis,-0.3632090054681955,-0.788944248995298,0.9019607843137255,0.9740381607757271,1.0,11/68,10.04%,TGFB1;CLU;MAPRE3;MYH9;MYL4;LSP1;RIT1;BHLHE40;HRC;CKB;REEP1,19,CITED1
44,prerank,IL-6/JAK/STAT3 Signaling,-0.3835325951777955,-0.7879842453813553,0.8076923076923077,0.9343525179856116,1.0,4/39,3.68%,TGFB1;IL17RA;IL2RG;IL10RB,19,CITED1
45,prerank,Adipogenesis,0.38514846969989364,0.7843049060133235,0.8333333333333334,0.8427856547122602,1.0,7/34,10.50%,UBC;STOM;TKT;REEP6;NABP1;UCP2;LTC4S,19,CITED1
46,prerank,Apical Surface,-0.44700428790470353,-0.7570609349545854,0.8125,0.9388489208633094,1.0,2/14,5.84%,IL2RG;GSTM3,19,CITED1
47,prerank,DNA Repair,-0.4367483937248163,-0.7112659492540991,0.8775510204081632,0.9600166021029332,1.0,4/15,6.32%,PCNA;NME1;ARL6IP1;RALA,19,CITED1
48,prerank,Angiogenesis,-0.3770315545791361,-0.6069496293699043,0.9411764705882353,0.9792166266986411,1.0,2/14,11.38%,TIMP1;MSX1,19,CITED1
0,prerank,Myc Targets V2,0.9198120873290236,1.362544108396743,0.0,0.8364269141531323,0.66,7/8,6.40%,SRM;PA2G4;PHB;MYC;WDR43;RRP12;NPM1,20,CKS1B
1,prerank,Interferon Gamma Response,-0.6500048623375688,-1.3420627956714377,0.012987012987012988,1.0,0.86,19/84,7.52%,MT2A;VAMP8;LCP2;B2M;TXNIP;PSME1;RNF213;SERPING1;BPGM;BST2;SOCS1;CFH;IFITM2;CMPK2;PIM1;HELZ2;LY6E;IFITM3;RSAD2,20,CKS1B
2,prerank,p53 Pathway,-0.6415895172511679,-1.340179065689135,0.07142857142857142,1.0,0.87,21/66,11.76%,VAMP8;TXNIP;BTG2;SOCS1;LDHB;NINJ1;JUN;TSC22D1;TGFB1;SAT1;DDIT4;FUCA1;ABAT;MKNK2;BTG1;PROCR;PCNA;ZFP36L1;TAX1BP3;CD82;VWA5A,20,CKS1B
3,prerank,Epithelial Mesenchymal Transition,-0.6247167142686404,-1.3383543229490615,0.04411764705882353,0.7677371956339212,0.87,22/84,13.48%,PPIB;FLNA;CD59;TIMP1;TPM4;DAB2;JUN;IGFBP4;PDLIM4;TGFB1;SAT1;TPM1;GADD45B;FUCA1;GLIPR1;SPARC;DST;RHOB;LRP1;MSX1;MMP2;AREG,20,CKS1B
4,prerank,Apical Junction,-0.635144142386565,-1.310865238167509,0.109375,0.7300850125944585,0.91,15/57,8.00%,CNN2;ACTB;ACTG1;CAP1;CD99;RAC2;MPZL1;ICAM4;MDK;MSN;ARHGEF6;GNAI2;CLDN6;B4GALT1;CLDN7,20,CKS1B
5,prerank,Interferon Alpha Response,-0.7027759244064642,-1.2961328149194191,0.07936507936507936,0.656801007556675,0.95,14/45,9.80%,CD47;B2M;TXNIP;PSME1;BST2;IFITM2;CMPK2;NCOA7;HELZ2;LY6E;IFITM3;RSAD2;PROCR;HLA-C,20,CKS1B
6,prerank,KRAS Signaling Up,-0.5923222589062637,-1.2836539074802074,0.07142857142857142,0.6116183879093199,0.98,19/78,13.54%,SDCCAG8;TOR1AIP2;FCER1G;BPGM;CD37;CFH;TMEM158;CTSS;FUCA1;TFPI;GLRX;RABGAP1L;TSPAN13;LY96;VWA5A;CSF2RA;ANGPTL4;PECAM1;TRIB1,20,CKS1B
7,prerank,Apoptosis,-0.6342353173226227,-1.28332327953062,0.06153846153846154,0.5321158690176322,0.98,30/68,15.42%,BCL2L1;BNIP3L;TXNIP;BTG2;DNAJA1;SQSTM1;TIMP1;GSN;JUN;KRT18;DNAJC3;SLC20A1;SAT1;HSPB1;GADD45B;IFITM3;IGFBP6;PLCB2;TOP2A;BCL2L11;BMF;TIMP2;RHOB;PRF1;MMP2;LMNA;PMAIP1;CD2;SOD2;BIRC3,20,CKS1B
8,prerank,Wnt-beta Catenin Signaling,0.8585939692105962,1.2730153722744242,0.125,0.8120649651972158,0.85,2/8,2.46%,CTNNB1;MYC,20,CKS1B
9,prerank,Fatty Acid Metabolism,0.6066227510921209,1.2588643639495651,0.1282051282051282,0.6036349574632638,0.86,9/34,5.08%,FASN;XIST;GLUL;ODC1;HSP90AA1;LDHA;LGALS1;HSD17B4;HMGCL,20,CKS1B
10,prerank,Protein Secretion,-0.7133073757550759,-1.2469854667425873,0.17543859649122806,0.6226385390428211,0.99,9/15,13.38%,CD63;CTSC;ANP32E;KRT18;CLTA;LAMP2;DST;ABCA1;SEC24D,20,CKS1B
11,prerank,Complement,-0.6354885498036587,-1.2317677014545272,0.0625,0.6134550797649035,0.99,19/66,9.68%,LCP2;FCER1G;ANXA5;CTSC;SERPING1;CD59;TIMP1;S100A13;CFH;CTSS;CTSL;PIM1;GNAI2;ZEB1;CEBPB;CPQ;ERAP2;LAMP2;CR1,20,CKS1B
12,prerank,Xenobiotic Metabolism,-0.6146933504477994,-1.2085592525334339,0.19444444444444445,0.6479848866498741,0.99,14/53,10.74%,MT2A;DDAH2;ALAS1;GAD1;NINJ1;APOE;IGFBP4;GABARAPL1;HES6;PROS1;SERTAD1;PGD;GCNT2;ETS2,20,CKS1B
13,prerank,Spermatogenesis,0.602835511103997,1.1993429580554062,0.175,0.6395011600928074,0.94,2/26,0.90%,HBZ;CCNB2,20,CKS1B
14,prerank,TGF-beta Signaling,-0.713945620599893,-1.1935634453337554,0.3018867924528302,0.6501889168765743,0.99,9/17,9.72%,ID3;ID1;TGFB1;SLC20A1;JUNB;KLF10;SKIL;CDKN1C;ARID4B,20,CKS1B
15,prerank,Androgen Response,-0.627461749344344,-1.1807579457414166,0.15873015873015872,0.6400871116708647,0.99,10/29,7.70%,DBI;IQGAP2;B2M;MYL12A;TSC22D1;SAT1;KRT8;HSD17B14;B4GALT1;FADS1,20,CKS1B
16,prerank,Allograft Rejection,-0.558178380405579,-1.1742668141618435,0.23809523809523808,0.6103468320093005,1.0,10/86,6.08%,CD47;LCP2;B2M;FLNA;SOCS1;TIMP1;SPI1;CTSS;TGFB1;HLA-E,20,CKS1B
17,prerank,Oxidative Phosphorylation,-0.7377006490305679,-1.1549816817525536,0.373134328358209,0.6336586901763225,1.0,6/11,6.90%,IDH2;ATP6V0B;ALAS1;LDHB;MGST3;ATP6V0E1,20,CKS1B
18,prerank,DNA Repair,-0.6774512884030404,-1.1530579214671908,0.27692307692307694,0.5987615449202351,1.0,10/15,11.36%,POLR3GL;BCAM;RALA;EIF1B;MPC2;CMPK2;POLR2E;PCNA;POLD4;COX17,20,CKS1B
19,prerank,Myc Targets V1,0.6006005740439723,1.1336148473913095,0.30303030303030304,0.7243619489559164,0.98,18/31,6.40%,KPNA2;SRM;RAN;DDX21;PA2G4;PHB;ODC1;DEK;MYC;LDHA;NME1;RPL14;RPS6;RPL34;RANBP1;HSP90AB1;SSBP1;NPM1,20,CKS1B
20,prerank,IL-2/STAT5 Signaling,-0.5423924387794095,-1.1204876988736232,0.27692307692307694,0.6536327141057935,1.0,15/72,8.40%,BCL2L1;SOCS2;SOCS1;MAPKAPK2;S100A1;GABARAPL1;BATF3;CTSZ;GADD45B;SWAP70;PIM1;KLF6;IFITM3;CD48;CDKN1C,20,CKS1B
21,prerank,G2-M Checkpoint,-0.5747552796298961,-1.116727455255108,0.26229508196721313,0.6307415913468662,1.0,17/42,6.04%,MT2A;STMN1;HMGN2;CENPF;CKS2;PRC1;NCL;CDKN2C;CENPE;AURKA;MKI67;ORC6;CENPA;TGFB1;SMC4;CDK1;AURKB,20,CKS1B
22,prerank,Coagulation,-0.5684644452357315,-1.1136760606977185,0.2903225806451613,0.6042716204869858,1.0,15/50,13.36%,SERPING1;TIMP1;GSN;S100A13;S100A1;CFH;PROS1;CPQ;SPARC;LAMP2;CTSB;LRP1;PECAM1;MMP2;LEFTY2,20,CKS1B
23,prerank,Apical Surface,-0.6752222628289637,-1.0841763727466844,0.36507936507936506,0.6577290202837068,1.0,3/14,6.88%,GSTM3;HSPB1;B4GALT1,20,CKS1B
24,prerank,Pancreas Beta Cells,-0.7396417589705677,-1.0820815491340767,0.4642857142857143,0.629801637279597,1.0,1/8,3.60%,LMO2,20,CKS1B
25,prerank,IL-6/JAK/STAT3 Signaling,-0.5557012872378563,-1.06981051937609,0.32857142857142857,0.6286733837111671,1.0,7/39,11.88%,SOCS1;JUN;TGFB1;IL6ST;PIM1;CSF3R;CSF2RA,20,CKS1B
26,prerank,heme Metabolism,0.4523396274678643,1.0390286221342826,0.3333333333333333,0.9271075019334881,1.0,17/55,6.60%,HBZ;ACP5;HBD;BLVRB;NCOA4;GYPC;SLC2A1;ALAS2;NFE2;CLCN3;PRDX2;SDCBP;C3;SLC25A37;KLF1;ALDH1L1;DMTN,20,CKS1B
27,prerank,Estrogen Response Late,0.46490050777674646,1.0380979549077562,0.4117647058823529,0.7981438515081206,1.0,11/62,7.88%,GAL;FABP5;BLVRB;PRKAR2B;CKB;GINS2;CISH;SGK1;ID2;PTPN6;FOS,20,CKS1B
28,prerank,Mitotic Spindle,-0.5472820074731044,-1.0064334349845023,0.4307692307692308,0.7583867643691321,1.0,14/34,10.58%,CENPF;PRC1;FLNA;GSN;CENPE;AURKA;SMC4;CDK1;CDC42;FGD4;TOP2A;RICTOR;BCL2L11;DST,20,CKS1B
29,prerank,TNF-alpha Signaling via NF-kB,-0.4497892248513586,-0.9919723635728188,0.43037974683544306,0.7536825101303253,1.0,37/105,15.42%,EIF1;BTG2;SQSTM1;NINJ1;JUN;TSC22D1;SAT1;IL6ST;GADD45B;JUNB;HES1;KLF10;EGR1;ZFP36;B4GALT1;CEBPB;KLF6;RELB;BTG1;NR4A1;ETS2;ABCA1;NR4A2;ICAM1;RHOB;GPR183;TUBB2A;AREG;PHLDA2;TRIB1;PTPRE;TNFRSF9;IFIT2;PLAU;SOD2;ICOSLG;BIRC3,20,CKS1B
30,prerank,E2F Targets,0.4701989531705613,0.9783259308990826,0.5,0.8709396751740139,1.0,20/44,6.44%,KPNA2;RAN;CKS1B;CCNB2;SPC25;PA2G4;LYAR;DEK;MYC;DLGAP5;NME1;HMGB2;CDCA8;PTTG1;UBE2S;BIRC5;RANBP1;TUBB;SPC24;RRM2,20,CKS1B
31,prerank,Hedgehog Signaling,0.5593623150261812,0.9424477271363128,0.5675675675675675,0.8643980407321474,1.0,1/9,2.10%,MYH9,20,CKS1B
32,prerank,Adipogenesis,-0.5083367016523261,-0.9412795097654693,0.5079365079365079,0.8435007346767422,1.0,10/34,12.76%,TKT;UCP2;CDKN2C;MGST3;APOE;REEP6;COL15A1;UBC;ABCA1;ANGPTL4,20,CKS1B
33,prerank,Bile Acid Metabolism,-0.5241570788950853,-0.9348555133516057,0.5967741935483871,0.8212216624685138,1.0,6/26,12.84%,IDH2;PNPLA8;FADS1;OPTN;ABCA1;ACSL1,20,CKS1B
34,prerank,Inflammatory Response,-0.4441912394681258,-0.9338221513963849,0.6103896103896104,0.7909077698120519,1.0,18/80,14.14%,LCP2;BTG2;BST2;TIMP1;ICAM4;LY6E;KLF6;CD48;CSF3R;SLC31A2;CD82;ABCA1;ICAM1;GPR183;PTPRE;TNFRSF9;GPR132;AHR,20,CKS1B
35,prerank,Hypoxia,-0.43147569842451455,-0.9203887525432531,0.6363636363636364,0.7893693441552384,1.0,19/78,10.46%,MT2A;BNIP3L;HOXB9;JUN;WSB1;SDC2;NAGK;ENO1;MT1E;DDIT4;PIM1;ZFP36;KLHL24;KLF6;CDKN1C;UGP2;BTG1;GCNT2;GLRX,20,CKS1B
36,prerank,Glycolysis,-0.46681496921516213,-0.9191655203493151,0.6301369863013698,0.764719773299748,1.0,15/40,12.76%,STMN1;AURKA;CENPA;SDC2;ENO1;CDK1;PYGL;DDIT4;B4GALT1;UGP2;GLRX;HMMR;SLC16A3;TFF3;ANGPTL4,20,CKS1B
37,prerank,Estrogen Response Early,0.40542308404990685,0.8980534806877555,0.6341463414634146,0.9127610208816705,1.0,10/58,7.88%,FASN;BLVRB;SLC2A1;BHLHE40;MYC;CISH;RRP12;RHOBTB3;TUBB2B;FOS,20,CKS1B
38,prerank,Cholesterol Homeostasis,0.45608434998612735,0.8902178070502434,0.6666666666666666,0.8497152499472685,1.0,7/25,7.36%,FABP5;FASN;CTNNB1;ANTXR2;SQLE;TNFRSF12A;TRIB3,20,CKS1B
39,prerank,Angiogenesis,-0.5428143367911576,-0.8744999311234357,0.6190476190476191,0.8352514548770954,1.0,1/14,2.48%,TIMP1,20,CKS1B
40,prerank,Myogenesis,0.374143999208272,0.8395851684698825,0.8484848484848485,0.8898878576952823,1.0,11/68,9.62%,KCNH2;PTP4A3;CKB;BHLHE40;MYH9;CRYAB;CDKN1A;FABP3;HRC;FST;COL1A1,20,CKS1B
41,prerank,mTORC1 Signaling,-0.41537394420220886,-0.8263214166083467,0.7575757575757576,0.897774979009236,1.0,17/49,12.68%,CTSC;BTG2;SQSTM1;MLLT11;AURKA;CORO1A;DHFR;ENO1;DDIT4;TFRC;FADS1;PSMA4;GLRX;CFP;HSP90B1;PHGDH;RIT1,20,CKS1B
42,prerank,KRAS Signaling Dn,-0.41629318494574064,-0.7839849056150259,0.8169014084507042,0.9335134476314293,1.0,6/38,12.06%,COL2A1;BTG2;SKIL;RSAD2;NR4A2;MYO15A,20,CKS1B
43,prerank,UV Response Dn,-0.42011334453737975,-0.766598623541981,0.8615384615384616,0.9284477329974812,1.0,9/33,8.88%,ID1;DAB2;SDC2;MT1E;MAP1B;ATP2B4;TGFBR2;TFPI;KIT,20,CKS1B
44,prerank,UV Response Up,-0.39846373477750935,-0.7612093422214506,0.8548387096774194,0.9086615525532402,1.0,15/45,13.08%,COL2A1;BTG2;DNAJA1;SQSTM1;ALAS1;IL6ST;JUNB;TFRC;CDKN1C;BTG1;BCL2L11;NR4A1;ICAM1;RHOB;MSX1,20,CKS1B
45,prerank,PI3K/AKT/mTOR  Signaling,0.3996059730369353,0.7535477754280113,0.8444444444444444,0.9569873282170266,1.0,6/21,7.44%,SLC2A1;CALR;ARPC3;PRKCB;TRIB3;CDKN1A,20,CKS1B
46,prerank,Pperoxisome,0.4065432410394651,0.7234390382170313,0.7777777777777778,0.9216937354988399,1.0,5/16,5.96%,PRDX1;HSD17B4;HMGCL;HSD3B7;MVP,20,CKS1B
47,prerank,Unfolded Protein Response,-0.41297573385511643,-0.6763024853959276,0.9354838709677419,0.9746351311305379,1.0,7/16,13.44%,EIF4A2;DNAJC3;DDIT4;CEBPB;ATF4;HSP90B1;TUBB2A,20,CKS1B
48,prerank,Reactive Oxygen Species Pathway,-0.39846840668153627,-0.6541642218449141,0.9122807017543859,0.9637909319899244,1.0,7/15,15.02%,HHEX;JUNB;PRDX4;GLRX;MBP;LSP1;SOD2,20,CKS1B
0,prerank,heme Metabolism,-0.6526656927470453,-1.5077922151877423,0.022727272727272728,0.16159600997506235,0.22,25/55,7.14%,MYL4;GYPE;GYPB;MGST3;HBD;BNIP3L;HBZ;CLCN3;ALAS2;TFRC;TNRC6B;NCOA4;YPEL5;BCAM;GYPA;BTG2;ICAM4;SLC25A37;NFE2;BMP2K;LRP10;AHSP;OPTN;BLVRB;HAGH,21,CLDN6
1,prerank,Pancreas Beta Cells,0.93967729568611,1.3866942560412228,0.03636363636363636,1.0,0.7,1/8,0.54%,LMO2,21,CLDN6
2,prerank,PI3K/AKT/mTOR  Signaling,0.8033965352367262,1.3843435670736257,0.034482758620689655,0.9010362694300518,0.73,11/21,10.60%,SQSTM1;RIT1;SLC2A1;PRKCB;CALR;MKNK2;DDIT3;ITPR2;ARPC3;CDK1;TRIB3,21,CLDN6
3,prerank,UV Response Dn,0.7085059102302294,1.3712331303568417,0.043478260869565216,0.6901554404145077,0.77,8/33,8.38%,MAP1B;ANXA2;RUNX1;ID1;MYC;DAB2;ATP2B4;KIT,21,CLDN6
4,prerank,G2-M Checkpoint,0.6500976284707799,1.3636413851440399,0.06896551724137931,0.559153713298791,0.8,24/42,9.30%,UBE2S;ODC1;STMN1;HMGN2;NCL;PRC1;CDC45;CENPE;TPX2;AURKB;CKS1B;CENPF;TOP2A;CCNA2;SMC4;MYC;ORC6;ATF5;GINS2;HMMR;MT2A;CKS2;NUSAP1;CDK1,21,CLDN6
5,prerank,Wnt-beta Catenin Signaling,0.8559672666126583,1.341657545194255,0.10526315789473684,0.534231433506045,0.84,2/8,3.98%,ADAM17;MYC,21,CLDN6
6,prerank,Unfolded Protein Response,0.7704360089125409,1.319931196054898,0.1746031746031746,0.502705814622913,0.88,11/16,9.06%,ATF4;DNAJC3;CKS1B;HSPA5;CALR;DDIT4;WIPI1;TUBB2A;NABP1;HERPUD1;ATF3,21,CLDN6
7,prerank,UV Response Up,-0.5781842400673879,-1.2405814395179457,0.06666666666666667,0.9187032418952619,0.93,13/45,6.94%,GAL;COL2A1;CREG1;TFRC;ICAM1;KCNH2;EIF2S3;BTG2;IGFBP2;RHOB;BTG1;IL6ST;IRF1,21,CLDN6
8,prerank,Mitotic Spindle,0.6278328119592983,1.2262694284982891,0.11320754716981132,0.8800394769306686,1.0,14/34,11.58%,PRC1;CENPE;TPX2;CENPF;TOP2A;SMC4;GSN;BCL2L11;DLGAP5;NUSAP1;CDK1;CLIP2;ARHGAP4;KIF2C,21,CLDN6
9,prerank,Bile Acid Metabolism,0.5999977752923342,1.2032245935161565,0.20689655172413793,0.9026338514680483,1.0,9/26,11.72%,PRDX5;HSD17B4;KLF1;IDH2;SLCO1A2;HSD3B7;ACSL1;ABCA5;ABCA1,21,CLDN6
10,prerank,E2F Targets,0.5671556492415011,1.1365508433405267,0.2,1.0,1.0,21/44,9.30%,UBE2S;STMN1;RRM2;CENPE;AURKB;CKS1B;TOP2A;LYAR;SPC24;ATAD2;DEK;SMC4;MYC;TUBB;ORC6;DLGAP5;PRDX4;HMMR;TK1;CKS2;CDK1,21,CLDN6
11,prerank,Interferon Alpha Response,0.544865068995771,1.1126240912573497,0.3,1.0,1.0,12/45,11.90%,NCOA7;CMPK2;B2M;GBP2;IFIT3;IFI27;LGALS3BP;LY6E;ISG15;CD47;IFI30;CD74,21,CLDN6
12,prerank,Oxidative Phosphorylation,-0.6588289318950253,-1.1017216108040375,0.4,1.0,0.99,4/11,3.62%,LDHA;LDHB;MGST3;ATP1B1,21,CLDN6
13,prerank,Apoptosis,0.4909165438077249,1.0820294593736306,0.28125,1.0,1.0,19/68,10.98%,SQSTM1;DNAJC3;TOP2A;FEZ1;JUN;GSN;HSPB1;DDIT3;BCL2L11;PLCB2;TNFSF10;GADD45A;SOD2;TNFRSF12A;CLU;ATF3;KRT18;SLC20A1;TIMP2,21,CLDN6
14,prerank,mTORC1 Signaling,0.5241205418772957,1.0736930455662268,0.3225806451612903,1.0,1.0,18/49,5.18%,RRM2;SQSTM1;CORO1A;GLRX;RIT1;DHFR;SLC2A1;CACYBP;HSPA5;TES;PSMA4;CALR;TM7SF2;ITGB2;DDIT4;G6PD;DDIT3;PHGDH,21,CLDN6
15,prerank,Hedgehog Signaling,-0.6481190972035555,-1.061538687443437,0.46,1.0,1.0,3/9,11.82%,DPYSL2;MYH9;HEY1,21,CLDN6
16,prerank,IL-2/STAT5 Signaling,0.4842755381267862,1.051402470675144,0.3448275862068966,1.0,1.0,18/72,11.68%,MAPKAPK2;CAPG;ODC1;FLT3LG;CCND3;MYC;TNFSF10;RHOH;BATF3;KLF6;IKZF2;SOCS2;CDKN1C;ALCAM;AHR;CD48;SWAP70;CKAP4,21,CLDN6
17,prerank,Reactive Oxygen Species Pathway,0.600754896946811,1.033805702355,0.4642857142857143,1.0,1.0,10/15,10.70%,GLRX;FTL;G6PD;HHEX;PRDX2;PRDX4;LSP1;SOD2;JUNB;MBP,21,CLDN6
18,prerank,TGF-beta Signaling,0.5981549936833317,1.0235052204942818,0.3968253968253968,1.0,1.0,7/17,11.22%,ID1;THBS1;CDKN1C;SLC20A1;JUNB;ARID4B;SKIL,21,CLDN6
19,prerank,Coagulation,0.4935886063138853,1.0023550528853964,0.49122807017543857,1.0,1.0,16/50,13.84%,CTSB;PROS1;GSN;CFH;SERPING1;CFD;THBS1;CLU;PLEK;CPQ;PECAM1;C3;FN1;CD9;APOC1;SPARC,21,CLDN6
20,prerank,Apical Junction,-0.4497576966931351,-0.9891808541806181,0.45454545454545453,1.0,1.0,11/57,7.86%,CNN2;ICAM1;CLDN6;KCNH2;MDK;ACTG1;B4GALT1;ICAM4;THBS3;MYH9;NFASC,21,CLDN6
21,prerank,Hypoxia,0.4254933212375202,0.9642649312114883,0.6078431372549019,1.0,1.0,21/78,11.04%,WSB1;PRDX5;ANXA2;GLRX;SLC2A1;HSPA5;PNRC1;TES;JUN;DDIT4;DDIT3;HOXB9;IDS;KLF6;MT2A;ATF3;CDKN1C;AKAP12;UGP2;CCNG2;FOSL2,21,CLDN6
22,prerank,TNF-alpha Signaling via NF-kB,0.4158819008333857,0.9487209187531084,0.5846153846153846,1.0,1.0,24/105,12.10%,IER2;SQSTM1;SGK1;PNRC1;TNFAIP8;JUN;HES1;MYC;CEBPD;TUBB2A;CCNL1;NFE2L2;GADD45A;AREG;SOD2;KLF6;ATF3;PHLDA2;JUNB;PLEK;FOSL2;EGR1;ABCA1;ETS2,21,CLDN6
23,prerank,Estrogen Response Early,0.4602471295955736,0.9375996440935783,0.5373134328358209,1.0,1.0,12/58,11.82%,FASN;SLC2A1;HES1;KRT8;MYC;AREG;ABAT;TUBB2B;RHOBTB3;KRT18;CLDN7;SLC24A3,21,CLDN6
24,prerank,Androgen Response,0.48531878145256946,0.9371511503995327,0.5263157894736842,1.0,1.0,10/29,6.60%,IQGAP2;SGK1;MYL12A;TNFAIP8;CCND3;KRT8;SEC24D;B2M;ARID5B;PTK2B,21,CLDN6
25,prerank,Fatty Acid Metabolism,-0.4808049114322995,-0.9360586193928229,0.5681818181818182,1.0,1.0,10/34,5.30%,LDHA;ACSM3;HSP90AA1;GABARAPL1;XIST;UBE2L6;PPARA;LGALS1;TP53INP2;ACSL5,21,CLDN6
26,prerank,KRAS Signaling Dn,0.4642930545438903,0.9241664802965651,0.5666666666666667,1.0,1.0,10/38,13.70%,SGK1;TFAP2B;ZBTB16;MTHFR;PNMT;TNNI3;CKM;SKIL;NR4A2;KCNN1,21,CLDN6
27,prerank,Epithelial Mesenchymal Transition,0.41782537248998625,0.920616456754478,0.6290322580645161,1.0,1.0,21/84,14.30%,CAPG;JUN;VIM;DAB2;TPM4;QSOX1;MYL9;GADD45A;THBS1;TPM1;AREG;MSX1;TNFRSF12A;FUCA1;EMP3;GLIPR1;FN1;CALD1;SPARC;IL32;IGFBP4,21,CLDN6
28,prerank,Myc Targets V1,-0.45919314950362755,-0.908951946502844,0.6444444444444445,1.0,1.0,12/31,6.26%,SSB;LDHA;HSP90AB1;PCNA;NME1;RPL34;PHB;RPL14;CDC20;PSMB2;NPM1;RAN,21,CLDN6
29,prerank,Myc Targets V2,0.5943622938784112,0.9010218496601166,0.6923076923076923,1.0,1.0,3/8,3.98%,SRM;WDR43;MYC,21,CLDN6
30,prerank,Spermatogenesis,0.4872473472897365,0.9004271357652871,0.6607142857142857,0.980915371329879,1.0,8/26,13.08%,GSTM3;GAD1;TLE4;TNNI3;CDK1;ACE;KIF2C;SCG5,21,CLDN6
31,prerank,Glycolysis,0.417604552227467,0.888840156687341,0.64,0.9718411053540589,1.0,10/40,9.30%,PKM;STMN1;GLRX;HSPA5;DDIT4;G6PD;QSOX1;HMMR;PYGL;CDK1,21,CLDN6
32,prerank,Myogenesis,-0.37794012838883984,-0.8784793449553906,0.6285714285714286,1.0,1.0,12/68,12.16%,MYL4;PDE4DIP;KCNH2;EIF4A2;MYH9;MYOM1;REEP1;SOD3;MAPRE3;ABLIM1;FST;DAPK2,21,CLDN6
33,prerank,Cholesterol Homeostasis,0.47919355063692726,0.8742256078415316,0.6721311475409836,0.9654311146539125,1.0,11/25,10.60%,ACAT2;FASN;S100A11;PNRC1;TM7SF2;ATF5;TNFRSF12A;CLU;ATF3;ALCAM;TRIB3,21,CLDN6
34,prerank,Complement,-0.3867545357401348,-0.8623110192359253,0.7222222222222222,0.9396508728179551,1.0,8/66,6.94%,FCER1G;S100A13;ANXA5;PLAUR;HSPA1A;CD59;PIM1;IRF1,21,CLDN6
35,prerank,Pperoxisome,0.5015906867756756,0.8582187463369174,0.7068965517241379,0.9665963026930212,1.0,8/16,11.24%,PRDX5;TOP2A;HSD17B4;IDH2;SOD2;MVP;HSD3B7;ACSL1,21,CLDN6
